call_put,strike,mid,rate,q,spot,maturity_years
call,98.000000,10.03927570,0.010000,0.000000,100.000000,1.150000
put,98.000000,6.91873118,0.010000,0.000000,100.000000,1.150000
call,100.000000,9.05391006,0.010000,0.000000,100.000000,1.150000
put,100.000000,7.91049729,0.010000,0.000000,100.000000,1.150000
call,102.000000,8.14549387,0.010000,0.000000,100.000000,1.150000
put,102.000000,8.97921284,0.010000,0.000000,100.000000,1.150000
call,104.000000,7.31199354,0.010000,0.000000,100.000000,1.150000
put,104.000000,10.12284425,0.010000,0.000000,100.000000,1.150000
call,106.000000,6.55073220,0.010000,0.000000,100.000000,1.150000
put,106.000000,11.33871466,0.010000,0.000000,100.000000,1.150000
call,108.000000,5.85849538,0.010000,0.000000,100.000000,1.150000
put,108.000000,12.62360958,0.010000,0.000000,100.000000,1.150000
call,110.000000,5.23164325,0.010000,0.000000,100.000000,1.150000
put,110.000000,13.97388920,0.010000,0.000000,100.000000,1.150000
call,112.000000,4.66622373,0.010000,0.000000,100.000000,1.150000
put,112.000000,15.38560142,0.010000,0.000000,100.000000,1.150000
call,114.000000,4.15808155,0.010000,0.000000,100.000000,1.150000
put,114.000000,16.85459099,0.010000,0.000000,100.000000,1.150000
call,116.000000,3.70295933,0.010000,0.000000,100.000000,1.150000
put,116.000000,18.37660051,0.010000,0.000000,100.000000,1.150000
call,118.000000,3.29658777,0.010000,0.000000,100.000000,1.150000
put,118.000000,19.94736070,0.010000,0.000000,100.000000,1.150000
call,120.000000,2.93476306,0.010000,0.000000,100.000000,1.150000
put,120.000000,21.56266773,0.010000,0.000000,100.000000,1.150000
call,122.000000,2.61341073,0.010000,0.000000,100.000000,1.150000
put,122.000000,23.21844714,0.010000,0.000000,100.000000,1.150000
call,124.000000,2.32863581,0.010000,0.000000,100.000000,1.150000
put,124.000000,24.91080397,0.010000,0.000000,100.000000,1.150000
call,126.000000,2.07676005,0.010000,0.000000,100.000000,1.150000
put,126.000000,26.63605995,0.010000,0.000000,100.000000,1.150000
call,128.000000,1.85434714,0.010000,0.000000,100.000000,1.150000
put,128.000000,28.39077879,0.010000,0.000000,100.000000,1.150000
call,130.000000,1.65821757,0.010000,0.000000,100.000000,1.150000
put,130.000000,30.17178097,0.010000,0.000000,100.000000,1.150000
call,70.000000,31.27473510,0.010000,0.000000,100.000000,1.200000
put,70.000000,0.43975501,0.010000,0.000000,100.000000,1.200000
call,72.000000,29.43673421,0.010000,0.000000,100.000000,1.200000
put,72.000000,0.57789753,0.010000,0.000000,100.000000,1.200000
call,74.000000,27.63185430,0.010000,0.000000,100.000000,1.200000
put,74.000000,0.74916105,0.010000,0.000000,100.000000,1.200000
call,76.000000,25.86520286,0.010000,0.000000,100.000000,1.200000
put,76.000000,0.95865304,0.010000,0.000000,100.000000,1.200000
call,78.000000,24.14203451,0.010000,0.000000,100.000000,1.200000
put,78.000000,1.21162811,0.010000,0.000000,100.000000,1.200000
call,80.000000,22.46762755,0.010000,0.000000,100.000000,1.200000
put,80.000000,1.51336458,0.010000,0.000000,100.000000,1.200000
call,82.000000,20.84714929,0.010000,0.000000,100.000000,1.200000
put,82.000000,1.86902975,0.010000,0.000000,100.000000,1.200000
call,84.000000,19.28551668,0.010000,0.000000,100.000000,1.200000
put,84.000000,2.28354056,0.010000,0.000000,100.000000,1.200000
call,86.000000,17.78725932,0.010000,0.000000,100.000000,1.200000
put,86.000000,2.76142662,0.010000,0.000000,100.000000,1.200000
call,88.000000,16.35639210,0.010000,0.000000,100.000000,1.200000
put,88.000000,3.30670283,0.010000,0.000000,100.000000,1.200000
call,90.000000,14.99630412,0.010000,0.000000,100.000000,1.200000
put,90.000000,3.92275828,0.010000,0.000000,100.000000,1.200000
call,92.000000,13.70966949,0.010000,0.000000,100.000000,1.200000
put,92.000000,4.61226707,0.010000,0.000000,100.000000,1.200000
call,94.000000,12.49838428,0.010000,0.000000,100.000000,1.200000
put,94.000000,5.37712529,0.010000,0.000000,100.000000,1.200000
call,96.000000,11.36353202,0.010000,0.000000,100.000000,1.200000
put,96.000000,6.21841646,0.010000,0.000000,100.000000,1.200000
call,98.000000,10.30537835,0.010000,0.000000,100.000000,1.200000
put,98.000000,7.13640621,0.010000,0.000000,100.000000,1.200000
call,100.000000,9.32339354,0.010000,0.000000,100.000000,1.200000
put,100.000000,8.13056483,0.010000,0.000000,100.000000,1.200000
call,102.000000,8.41630023,0.010000,0.000000,100.000000,1.200000
put,102.000000,9.19961494,0.010000,0.000000,100.000000,1.200000
call,104.000000,7.58214218,0.010000,0.000000,100.000000,1.200000
put,104.000000,10.34160032,0.010000,0.000000,100.000000,1.200000
call,106.000000,6.81836936,0.010000,0.000000,100.000000,1.200000
put,106.000000,11.55397092,0.010000,0.000000,100.000000,1.200000
call,108.000000,6.12193392,0.010000,0.000000,100.000000,1.200000
put,108.000000,12.83367891,0.010000,0.000000,100.000000,1.200000
call,110.000000,5.48939190,0.010000,0.000000,100.000000,1.200000
put,110.000000,14.17728031,0.010000,0.000000,100.000000,1.200000
call,112.000000,4.91700576,0.010000,0.000000,100.000000,1.200000
put,112.000000,15.58103760,0.010000,0.000000,100.000000,1.200000
call,114.000000,4.40084345,0.010000,0.000000,100.000000,1.200000
put,114.000000,17.04101872,0.010000,0.000000,100.000000,1.200000
call,116.000000,3.93687048,0.010000,0.000000,100.000000,1.200000
put,116.000000,18.55318917,0.010000,0.000000,100.000000,1.200000
call,118.000000,3.52103260,0.010000,0.000000,100.000000,1.200000
put,118.000000,20.11349472,0.010000,0.000000,100.000000,1.200000
call,120.000000,3.14932727,0.010000,0.000000,100.000000,1.200000
put,120.000000,21.71793281,0.010000,0.000000,100.000000,1.200000
call,122.000000,2.81786316,0.010000,0.000000,100.000000,1.200000
put,122.000000,23.36261212,0.010000,0.000000,100.000000,1.200000
call,124.000000,2.52290749,0.010000,0.000000,100.000000,1.200000
put,124.000000,25.04379989,0.010000,0.000000,100.000000,1.200000
call,126.000000,2.26092185,0.010000,0.000000,100.000000,1.200000
put,126.000000,26.75795767,0.010000,0.000000,100.000000,1.200000
call,128.000000,2.02858716,0.010000,0.000000,100.000000,1.200000
put,128.000000,28.50176641,0.010000,0.000000,100.000000,1.200000
call,130.000000,1.82281919,0.010000,0.000000,100.000000,1.200000
put,130.000000,30.27214186,0.010000,0.000000,100.000000,1.200000
call,70.000000,31.36739916,0.010000,0.000000,100.000000,1.250000
put,70.000000,0.49784519,0.010000,0.000000,100.000000,1.250000
call,72.000000,29.54181058,0.010000,0.000000,100.000000,1.250000
put,72.000000,0.64741222,0.010000,0.000000,100.000000,1.250000
call,74.000000,27.75034001,0.010000,0.000000,100.000000,1.250000
put,74.000000,0.83109725,0.010000,0.000000,100.000000,1.250000
call,76.000000,25.99791959,0.010000,0.000000,100.000000,1.250000
put,76.000000,1.05383243,0.010000,0.000000,100.000000,1.250000
call,78.000000,24.28957949,0.010000,0.000000,100.000000,1.250000
put,78.000000,1.32064792,0.010000,0.000000,100.000000,1.250000
call,80.000000,22.63033154,0.010000,0.000000,100.000000,1.250000
put,80.000000,1.63655558,0.010000,0.000000,100.000000,1.250000
call,82.000000,21.02504474,0.010000,0.000000,100.000000,1.250000
put,82.000000,2.00642438,0.010000,0.000000,100.000000,1.250000
call,84.000000,19.47831837,0.010000,0.000000,100.000000,1.250000
put,84.000000,2.43485361,0.010000,0.000000,100.000000,1.250000
call,86.000000,17.99435924,0.010000,0.000000,100.000000,1.250000
put,86.000000,2.92605008,0.010000,0.000000,100.000000,1.250000
call,88.000000,16.57686892,0.010000,0.000000,100.000000,1.250000
put,88.000000,3.48371536,0.010000,0.000000,100.000000,1.250000
call,90.000000,15.22894683,0.010000,0.000000,100.000000,1.250000
put,90.000000,4.11094887,0.010000,0.000000,100.000000,1.250000
call,92.000000,13.95301371,0.010000,0.000000,100.000000,1.250000
put,92.000000,4.81017136,0.010000,0.000000,100.000000,1.250000
call,94.000000,12.75075888,0.010000,0.000000,100.000000,1.250000
put,94.000000,5.58307212,0.010000,0.000000,100.000000,1.250000
call,96.000000,11.62311304,0.010000,0.000000,100.000000,1.250000
put,96.000000,6.43058188,0.010000,0.000000,100.000000,1.250000
call,98.000000,10.57024701,0.010000,0.000000,100.000000,1.250000
put,98.000000,7.35287146,0.010000,0.000000,100.000000,1.250000
call,100.000000,9.59159501,0.010000,0.000000,100.000000,1.250000
put,100.000000,8.34937506,0.010000,0.000000,100.000000,1.250000
call,102.000000,8.68589997,0.010000,0.000000,100.000000,1.250000
put,102.000000,9.41883562,0.010000,0.000000,100.000000,1.250000
call,104.000000,7.85127732,0.010000,0.000000,100.000000,1.250000
put,104.000000,10.55936857,0.010000,0.000000,100.000000,1.250000
call,106.000000,7.08529289,0.010000,0.000000,100.000000,1.250000
put,106.000000,11.76853974,0.010000,0.000000,100.000000,1.250000
call,108.000000,6.38505045,0.010000,0.000000,100.000000,1.250000
put,108.000000,13.04345291,0.010000,0.000000,100.000000,1.250000
call,110.000000,5.74728419,0.010000,0.000000,100.000000,1.250000
put,110.000000,14.38084225,0.010000,0.000000,100.000000,1.250000
call,112.000000,5.16845195,0.010000,0.000000,100.000000,1.250000
put,112.000000,15.77716560,0.010000,0.000000,100.000000,1.250000
call,114.000000,4.64482547,0.010000,0.000000,100.000000,1.250000
put,114.000000,17.22869472,0.010000,0.000000,100.000000,1.250000
call,116.000000,4.17257461,0.010000,0.000000,100.000000,1.250000
put,116.000000,18.73159946,0.010000,0.000000,100.000000,1.250000
call,118.000000,3.74784326,0.010000,0.000000,100.000000,1.250000
put,118.000000,20.28202372,0.010000,0.000000,100.000000,1.250000
call,120.000000,3.36681546,0.010000,0.000000,100.000000,1.250000
put,120.000000,21.87615152,0.010000,0.000000,100.000000,1.250000
call,122.000000,3.02577083,0.010000,0.000000,100.000000,1.250000
put,122.000000,23.51026249,0.010000,0.000000,100.000000,1.250000
call,124.000000,2.72112935,0.010000,0.000000,100.000000,1.250000
put,124.000000,25.18077661,0.010000,0.000000,100.000000,1.250000
call,126.000000,2.44948562,0.010000,0.000000,100.000000,1.250000
put,126.000000,26.88428848,0.010000,0.000000,100.000000,1.250000
call,128.000000,2.20763342,0.010000,0.000000,100.000000,1.250000
put,128.000000,28.61759188,0.010000,0.000000,100.000000,1.250000
call,130.000000,1.99258166,0.010000,0.000000,100.000000,1.250000
put,130.000000,30.37769572,0.010000,0.000000,100.000000,1.250000
call,70.000000,31.46344208,0.010000,0.000000,100.000000,1.300000
put,70.000000,0.55933153,0.010000,0.000000,100.000000,1.300000
call,72.000000,29.65029354,0.010000,0.000000,100.000000,1.300000
put,72.000000,0.72035126,0.010000,0.000000,100.000000,1.300000
call,74.000000,27.87216030,0.010000,0.000000,100.000000,1.300000
put,74.000000,0.91638629,0.010000,0.000000,100.000000,1.300000
call,76.000000,26.13379626,0.010000,0.000000,100.000000,1.300000
put,76.000000,1.15219052,0.010000,0.000000,100.000000,1.300000
call,78.000000,24.44001074,0.010000,0.000000,100.000000,1.300000
put,78.000000,1.43257327,0.010000,0.000000,100.000000,1.300000
call,80.000000,22.79555930,0.010000,0.000000,100.000000,1.300000
put,80.000000,1.76229010,0.010000,0.000000,100.000000,1.300000
call,82.000000,21.20502888,0.010000,0.000000,100.000000,1.300000
put,82.000000,2.14592795,0.010000,0.000000,100.000000,1.300000
call,84.000000,19.67272260,0.010000,0.000000,100.000000,1.300000
put,84.000000,2.58778994,0.010000,0.000000,100.000000,1.300000
call,86.000000,18.20254960,0.010000,0.000000,100.000000,1.300000
put,86.000000,3.09178522,0.010000,0.000000,100.000000,1.300000
call,88.000000,16.79792526,0.010000,0.000000,100.000000,1.300000
put,88.000000,3.66132914,0.010000,0.000000,100.000000,1.300000
call,90.000000,15.46168654,0.010000,0.000000,100.000000,1.300000
put,90.000000,4.29925869,0.010000,0.000000,100.000000,1.300000
call,92.000000,14.19602628,0.010000,0.000000,100.000000,1.300000
put,92.000000,5.00776670,0.010000,0.000000,100.000000,1.300000
call,94.000000,13.00244913,0.010000,0.000000,100.000000,1.300000
put,94.000000,5.78835782,0.010000,0.000000,100.000000,1.300000
call,96.000000,11.88175043,0.010000,0.000000,100.000000,1.300000
put,96.000000,6.64182739,0.010000,0.000000,100.000000,1.300000
call,98.000000,10.83401814,0.010000,0.000000,100.000000,1.300000
put,98.000000,7.56826338,0.010000,0.000000,100.000000,1.300000
call,100.000000,9.85865651,0.010000,0.000000,100.000000,1.300000
put,100.000000,8.56707001,0.010000,0.000000,100.000000,1.300000
call,102.000000,8.95442905,0.010000,0.000000,100.000000,1.300000
put,102.000000,9.63701082,0.010000,0.000000,100.000000,1.300000
call,104.000000,8.11951779,0.010000,0.000000,100.000000,1.300000
put,104.000000,10.77626783,0.010000,0.000000,100.000000,1.300000
call,106.000000,7.35159489,0.010000,0.000000,100.000000,1.300000
put,106.000000,11.98251320,0.010000,0.000000,100.000000,1.300000
call,108.000000,6.64790263,0.010000,0.000000,100.000000,1.300000
put,108.000000,13.25298922,0.010000,0.000000,100.000000,1.300000
call,110.000000,6.00533784,0.010000,0.000000,100.000000,1.300000
put,110.000000,14.58459269,0.010000,0.000000,100.000000,1.300000
call,112.000000,5.42053690,0.010000,0.000000,100.000000,1.300000
put,112.000000,15.97396002,0.010000,0.000000,100.000000,1.300000
call,114.000000,4.88995831,0.010000,0.000000,100.000000,1.300000
put,114.000000,17.41754970,0.010000,0.000000,100.000000,1.300000
call,116.000000,4.40995979,0.010000,0.000000,100.000000,1.300000
put,116.000000,18.91171945,0.010000,0.000000,100.000000,1.300000
call,118.000000,3.97686823,0.010000,0.000000,100.000000,1.300000
put,118.000000,20.45279616,0.010000,0.000000,100.000000,1.300000
call,120.000000,3.58704091,0.010000,0.000000,100.000000,1.300000
put,120.000000,22.03713711,0.010000,0.000000,100.000000,1.300000
call,122.000000,3.23691729,0.010000,0.000000,100.000000,1.300000
put,122.000000,23.66118176,0.010000,0.000000,100.000000,1.300000
call,124.000000,2.92306123,0.010000,0.000000,100.000000,1.300000
put,124.000000,25.32149397,0.010000,0.000000,100.000000,1.300000
call,126.000000,2.64219375,0.010000,0.000000,100.000000,1.300000
put,126.000000,27.01479476,0.010000,0.000000,100.000000,1.300000
call,128.000000,2.39121711,0.010000,0.000000,100.000000,1.300000
put,128.000000,28.73798640,0.010000,0.000000,100.000000,1.300000
call,130.000000,2.16723085,0.010000,0.000000,100.000000,1.300000
put,130.000000,30.48816841,0.010000,0.000000,100.000000,1.300000
call,70.000000,31.56277368,0.010000,0.000000,100.000000,1.350000
put,70.000000,0.62412382,0.010000,0.000000,100.000000,1.350000
call,72.000000,29.76206562,0.010000,0.000000,100.000000,1.350000
put,72.000000,0.79659719,0.010000,0.000000,100.000000,1.350000
call,74.000000,27.99717711,0.010000,0.000000,100.000000,1.350000
put,74.000000,1.00489012,0.010000,0.000000,100.000000,1.350000
call,76.000000,26.27268301,0.010000,0.000000,100.000000,1.350000
put,76.000000,1.25357745,0.010000,0.000000,100.000000,1.350000
call,78.000000,24.59317670,0.010000,0.000000,100.000000,1.350000
put,78.000000,1.54725257,0.010000,0.000000,100.000000,1.350000
call,80.000000,22.96316810,0.010000,0.000000,100.000000,1.350000
put,80.000000,1.89042541,0.010000,0.000000,100.000000,1.350000
call,82.000000,21.38697799,0.010000,0.000000,100.000000,1.350000
put,82.000000,2.28741673,0.010000,0.000000,100.000000,1.350000
call,84.000000,19.86863335,0.010000,0.000000,100.000000,1.350000
put,84.000000,2.74225352,0.010000,0.000000,100.000000,1.350000
call,86.000000,18.41176865,0.010000,0.000000,100.000000,1.350000
put,86.000000,3.25857026,0.010000,0.000000,100.000000,1.350000
call,88.000000,17.01953745,0.010000,0.000000,100.000000,1.350000
put,88.000000,3.83952049,0.010000,0.000000,100.000000,1.350000
call,90.000000,15.69453841,0.010000,0.000000,100.000000,1.350000
put,90.000000,4.48770288,0.010000,0.000000,100.000000,1.350000
call,92.000000,14.43875887,0.010000,0.000000,100.000000,1.350000
put,92.000000,5.20510477,0.010000,0.000000,100.000000,1.350000
call,94.000000,13.25353809,0.010000,0.000000,100.000000,1.350000
put,94.000000,5.99306543,0.010000,0.000000,100.000000,1.350000
call,96.000000,12.13955120,0.010000,0.000000,100.000000,1.350000
put,96.000000,6.85225997,0.010000,0.000000,100.000000,1.350000
call,98.000000,11.09681360,0.010000,0.000000,100.000000,1.350000
put,98.000000,7.78270380,0.010000,0.000000,100.000000,1.350000
call,100.000000,10.12470471,0.010000,0.000000,100.000000,1.350000
put,100.000000,8.78377634,0.010000,0.000000,100.000000,1.350000
call,102.000000,9.22200877,0.010000,0.000000,100.000000,1.350000
put,102.000000,9.85426184,0.010000,0.000000,100.000000,1.350000
call,104.000000,8.38696996,0.010000,0.000000,100.000000,1.350000
put,104.000000,10.99240445,0.010000,0.000000,100.000000,1.350000
call,106.000000,7.61735831,0.010000,0.000000,100.000000,1.350000
put,106.000000,12.19597424,0.010000,0.000000,100.000000,1.350000
call,108.000000,6.91054316,0.010000,0.000000,100.000000,1.350000
put,108.000000,13.46234052,0.010000,0.000000,100.000000,1.350000
call,110.000000,6.26357031,0.010000,0.000000,100.000000,1.350000
put,110.000000,14.78854911,0.010000,0.000000,100.000000,1.350000
call,112.000000,5.67323993,0.010000,0.000000,100.000000,1.350000
put,112.000000,16.17140016,0.010000,0.000000,100.000000,1.350000
call,114.000000,5.13618210,0.010000,0.000000,100.000000,1.350000
put,114.000000,17.60752376,0.010000,0.000000,100.000000,1.350000
call,116.000000,4.64892775,0.010000,0.000000,100.000000,1.350000
put,116.000000,19.09345085,0.010000,0.000000,100.000000,1.350000
call,118.000000,4.20797319,0.010000,0.000000,100.000000,1.350000
put,118.000000,20.62567772,0.010000,0.000000,100.000000,1.350000
call,120.000000,3.80983688,0.010000,0.000000,100.000000,1.350000
put,120.000000,22.20072284,0.010000,0.000000,100.000000,1.350000
call,122.000000,3.45110788,0.010000,0.000000,100.000000,1.350000
put,122.000000,23.81517527,0.010000,0.000000,100.000000,1.350000
call,124.000000,3.12848563,0.010000,0.000000,100.000000,1.350000
put,124.000000,25.46573446,0.010000,0.000000,100.000000,1.350000
call,126.000000,2.83881132,0.010000,0.000000,100.000000,1.350000
put,126.000000,27.14924157,0.010000,0.000000,100.000000,1.350000
call,128.000000,2.57909124,0.010000,0.000000,100.000000,1.350000
put,128.000000,28.86270292,0.010000,0.000000,100.000000,1.350000
call,130.000000,2.34651291,0.010000,0.000000,100.000000,1.350000
put,130.000000,30.60330603,0.010000,0.000000,100.000000,1.350000
call,70.000000,31.66530282,0.010000,0.000000,100.000000,1.400000
put,70.000000,0.69213092,0.010000,0.000000,100.000000,1.400000
call,72.000000,29.87701233,0.010000,0.000000,100.000000,1.400000
put,72.000000,0.87603551,0.010000,0.000000,100.000000,1.400000
call,74.000000,28.12525915,0.010000,0.000000,100.000000,1.400000
put,74.000000,1.09647743,0.010000,0.000000,100.000000,1.400000
call,76.000000,26.41443986,0.010000,0.000000,100.000000,1.400000
put,76.000000,1.35785322,0.010000,0.000000,100.000000,1.400000
call,78.000000,24.74893784,0.010000,0.000000,100.000000,1.400000
put,78.000000,1.66454630,0.010000,0.000000,100.000000,1.400000
call,80.000000,23.13302826,0.010000,0.000000,100.000000,1.400000
put,80.000000,2.02083180,0.010000,0.000000,100.000000,1.400000
call,82.000000,21.57078092,0.010000,0.000000,100.000000,1.400000
put,82.000000,2.43077955,0.010000,0.000000,100.000000,1.400000
call,84.000000,20.06596542,0.010000,0.000000,100.000000,1.400000
put,84.000000,2.89815914,0.010000,0.000000,100.000000,1.400000
call,86.000000,18.62196255,0.010000,0.000000,100.000000,1.400000
put,86.000000,3.42635135,0.010000,0.000000,100.000000,1.400000
call,88.000000,17.24168597,0.010000,0.000000,100.000000,1.400000
put,88.000000,4.01826987,0.010000,0.000000,100.000000,1.400000
call,90.000000,15.92751757,0.010000,0.000000,100.000000,1.400000
put,90.000000,4.67629656,0.010000,0.000000,100.000000,1.400000
call,92.000000,14.68125896,0.010000,0.000000,100.000000,1.400000
put,92.000000,5.40223303,0.010000,0.000000,100.000000,1.400000
call,94.000000,13.50410093,0.010000,0.000000,100.000000,1.400000
put,94.000000,6.19727009,0.010000,0.000000,100.000000,1.400000
call,96.000000,12.39661154,0.010000,0.000000,100.000000,1.400000
put,96.000000,7.06197579,0.010000,0.000000,100.000000,1.400000
call,98.000000,11.35874254,0.010000,0.000000,100.000000,1.400000
put,98.000000,7.99630188,0.010000,0.000000,100.000000,1.400000
call,100.000000,10.38985296,0.010000,0.000000,100.000000,1.400000
put,100.000000,8.99960739,0.010000,0.000000,100.000000,1.400000
call,102.000000,9.48874778,0.010000,0.000000,100.000000,1.400000
put,102.000000,10.07069730,0.010000,0.000000,100.000000,1.400000
call,104.000000,8.65372930,0.010000,0.000000,100.000000,1.400000
put,104.000000,11.20787391,0.010000,0.000000,100.000000,1.400000
call,106.000000,7.88265804,0.010000,0.000000,100.000000,1.400000
put,106.000000,12.40899773,0.010000,0.000000,100.000000,1.400000
call,108.000000,7.17302022,0.010000,0.000000,100.000000,1.400000
put,108.000000,13.67155500,0.010000,0.000000,100.000000,1.400000
call,110.000000,6.52199862,0.010000,0.000000,100.000000,1.400000
put,110.000000,14.99272849,0.010000,0.000000,100.000000,1.400000
call,112.000000,5.92654406,0.010000,0.000000,100.000000,1.400000
put,112.000000,16.36946902,0.010000,0.000000,100.000000,1.400000
call,114.000000,5.38344477,0.010000,0.000000,100.000000,1.400000
put,114.000000,17.79856481,0.010000,0.000000,100.000000,1.400000
call,116.000000,4.88939179,0.010000,0.000000,100.000000,1.400000
put,116.000000,19.27670693,0.010000,0.000000,100.000000,1.400000
call,118.000000,4.44103861,0.010000,0.000000,100.000000,1.400000
put,118.000000,20.80054883,0.010000,0.000000,100.000000,1.400000
call,120.000000,4.03505392,0.010000,0.000000,100.000000,1.400000
put,120.000000,22.36675923,0.010000,0.000000,100.000000,1.400000
call,122.000000,3.66816697,0.010000,0.000000,100.000000,1.400000
put,122.000000,23.97206737,0.010000,0.000000,100.000000,1.400000
call,124.000000,3.33720509,0.010000,0.000000,100.000000,1.400000
put,124.000000,25.61330058,0.010000,0.000000,100.000000,1.400000
call,126.000000,3.03912361,0.010000,0.000000,100.000000,1.400000
put,126.000000,27.28741419,0.010000,0.000000,100.000000,1.400000
call,128.000000,2.77102854,0.010000,0.000000,100.000000,1.400000
put,128.000000,28.99151420,0.010000,0.000000,100.000000,1.400000
call,130.000000,2.53019259,0.010000,0.000000,100.000000,1.400000
put,130.000000,30.72287335,0.010000,0.000000,100.000000,1.400000
call,70.000000,31.77093837,0.010000,0.000000,100.000000,1.450000
put,70.000000,0.76326168,0.010000,0.000000,100.000000,1.450000
call,72.000000,29.99502264,0.010000,0.000000,100.000000,1.450000
put,72.000000,0.95855519,0.010000,0.000000,100.000000,1.450000
call,74.000000,28.25628176,0.010000,0.000000,100.000000,1.450000
put,74.000000,1.19102354,0.010000,0.000000,100.000000,1.450000
call,76.000000,26.55893609,0.010000,0.000000,100.000000,1.450000
put,76.000000,1.46488711,0.010000,0.000000,100.000000,1.450000
call,78.000000,24.90716563,0.010000,0.000000,100.000000,1.450000
put,78.000000,1.78432589,0.010000,0.000000,100.000000,1.450000
call,80.000000,23.30502163,0.010000,0.000000,100.000000,1.450000
put,80.000000,2.15339112,0.010000,0.000000,100.000000,1.450000
call,82.000000,21.75633753,0.010000,0.000000,100.000000,1.450000
put,82.000000,2.57591626,0.010000,0.000000,100.000000,1.450000
call,84.000000,20.26464292,0.010000,0.000000,100.000000,1.450000
put,84.000000,3.05543090,0.010000,0.000000,100.000000,1.450000
call,86.000000,18.83308411,0.010000,0.000000,100.000000,1.450000
put,86.000000,3.59508132,0.010000,0.000000,100.000000,1.450000
call,88.000000,17.46435469,0.010000,0.000000,100.000000,1.450000
put,88.000000,4.19756114,0.010000,0.000000,100.000000,1.450000
call,90.000000,16.16063894,0.010000,0.000000,100.000000,1.450000
put,90.000000,4.86505463,0.010000,0.000000,100.000000,1.450000
call,92.000000,14.92357025,0.010000,0.000000,100.000000,1.450000
put,92.000000,5.59919518,0.010000,0.000000,100.000000,1.450000
call,94.000000,13.75420581,0.010000,0.000000,100.000000,1.450000
put,94.000000,6.40103997,0.010000,0.000000,100.000000,1.450000
call,96.000000,12.65301814,0.010000,0.000000,100.000000,1.450000
put,96.000000,7.27106154,0.010000,0.000000,100.000000,1.450000
call,98.000000,11.61990309,0.010000,0.000000,100.000000,1.450000
put,98.000000,8.20915572,0.010000,0.000000,100.000000,1.450000
call,100.000000,10.65420304,0.010000,0.000000,100.000000,1.450000
put,100.000000,9.21466491,0.010000,0.000000,100.000000,1.450000
call,102.000000,9.75474366,0.010000,0.000000,100.000000,1.450000
put,102.000000,10.28641477,0.010000,0.000000,100.000000,1.450000
call,104.000000,8.91988179,0.010000,0.000000,100.000000,1.450000
put,104.000000,11.42276214,0.010000,0.000000,100.000000,1.450000
call,106.000000,8.14756182,0.010000,0.000000,100.000000,1.450000
put,106.000000,12.62165140,0.010000,0.000000,100.000000,1.450000
call,108.000000,7.43537788,0.010000,0.000000,100.000000,1.450000
put,108.000000,13.88067671,0.010000,0.000000,100.000000,1.450000
call,110.000000,6.78063910,0.010000,0.000000,100.000000,1.450000
put,110.000000,15.19714716,0.010000,0.000000,100.000000,1.450000
call,112.000000,6.18043525,0.010000,0.000000,100.000000,1.450000
put,112.000000,16.56815255,0.010000,0.000000,100.000000,1.450000
call,114.000000,5.63170075,0.010000,0.000000,100.000000,1.450000
put,114.000000,17.99062729,0.010000,0.000000,100.000000,1.450000
call,116.000000,5.13127500,0.010000,0.000000,100.000000,1.450000
put,116.000000,19.46141077,0.010000,0.000000,100.000000,1.450000
call,118.000000,4.67595760,0.010000,0.000000,100.000000,1.450000
put,118.000000,20.97730261,0.010000,0.000000,100.000000,1.450000
call,120.000000,4.26255754,0.010000,0.000000,100.000000,1.450000
put,120.000000,22.53511179,0.010000,0.000000,100.000000,1.450000
call,122.000000,3.88793562,0.010000,0.000000,100.000000,1.450000
put,122.000000,24.13169910,0.010000,0.000000,100.000000,1.450000
call,124.000000,3.54903984,0.010000,0.000000,100.000000,1.450000
put,124.000000,25.76401256,0.010000,0.000000,100.000000,1.450000
call,126.000000,3.24293401,0.010000,0.000000,100.000000,1.450000
put,126.000000,27.42911597,0.010000,0.000000,100.000000,1.450000
call,128.000000,2.96681963,0.010000,0.000000,100.000000,1.450000
put,128.000000,29.12421083,0.010000,0.000000,100.000000,1.450000
call,130.000000,2.71805177,0.010000,0.000000,100.000000,1.450000
put,130.000000,30.84665221,0.010000,0.000000,100.000000,1.450000
call,70.000000,31.87958995,0.010000,0.000000,100.000000,1.500000
put,70.000000,0.83742572,0.010000,0.000000,100.000000,1.500000
call,72.000000,30.11598930,0.010000,0.000000,100.000000,1.500000
put,72.000000,1.04404896,0.010000,0.000000,100.000000,1.500000
call,74.000000,28.39012678,0.010000,0.000000,100.000000,1.500000
put,74.000000,1.28841031,0.010000,0.000000,100.000000,1.500000
call,76.000000,26.70604961,0.010000,0.000000,100.000000,1.500000
put,76.000000,1.57455702,0.010000,0.000000,100.000000,1.500000
call,78.000000,25.06774142,0.010000,0.000000,100.000000,1.500000
put,78.000000,1.90647271,0.010000,0.000000,100.000000,1.500000
call,80.000000,23.47904033,0.010000,0.000000,100.000000,1.500000
put,80.000000,2.28799550,0.010000,0.000000,100.000000,1.500000
call,82.000000,21.94355725,0.010000,0.000000,100.000000,1.500000
put,82.000000,2.72273630,0.010000,0.000000,100.000000,1.500000
call,84.000000,20.46459796,0.010000,0.000000,100.000000,1.500000
put,84.000000,3.21400088,0.010000,0.000000,100.000000,1.500000
call,86.000000,19.04509181,0.010000,0.000000,100.000000,1.500000
